Age;Inches;Weight;GP;MIN;REB;OREB;DREB;BLK;PF;PFD;DIST_MILES;DIST_MILES_OFF;DIST_MILES_DEF;AVG_SPEED;AVG_SPEED_OFF;AVG_SPEED_DEF;CONTESTED_SHOTS;CONTESTED_SHOTS_2PT;CONTESTED_SHOTS_3PT;BOX_OUTS;OFF_BOXOUTS;DEF_BOXOUTS;DEFLECTIONS;CHARGES_DRAWN;target
29;81;240;68;34.2;6.8;0.5;6.4;1.8;2.0;4.8;2.3;1.21;1.09;4.06;4.55;3.63;9.66;6.29;3.37;1.9;0.09;1.81;1.46;0.04;1
29;82;251;59;28.0;9.3;1.7;7.5;0.4;2.0;3.9;1.99;1.05;0.94;4.27;4.46;4.09;6.71;4.92;1.8;7.59;1.31;6.27;1.32;0.19;1
22;81;220;66;13.8;3.3;1.3;2.0;0.8;1.6;1.0;1.02;0.54;0.48;4.46;4.75;4.18;6.59;4.65;1.94;3.29;0.41;2.88;0.73;0.02;1
25;81;220;42;13.8;4.3;1.7;2.6;0.5;1.3;1.3;0.98;0.52;0.45;4.32;4.54;4.09;5.57;4.33;1.24;3.93;0.88;3.05;0.69;0.05;1
26;80;234;82;36.4;5.2;0.5;4.7;0.3;3.3;3.1;2.47;1.27;1.2;4.09;4.38;3.82;7.27;3.66;3.61;2.96;0.15;2.82;2.71;0.13;1
28;79;215;73;34.3;3.8;0.4;3.4;0.5;1.6;1.7;2.5;1.32;1.18;4.4;4.93;3.93;6.59;4.03;2.56;1.58;0.11;1.47;1.14;0.0;1
20;76;170;32;20.1;1.6;0.4;1.1;0.2;1.9;1.2;1.51;0.82;0.69;4.54;4.78;4.26;2.63;1.31;1.31;0.16;0.03;0.13;0.78;0.19;1
29;84;265;71;19.6;6.6;2.1;4.5;0.5;2.1;1.3;1.41;0.74;0.66;4.36;4.56;4.16;7.21;5.94;1.27;5.39;1.04;4.35;1.23;0.0;0
24;76;210;52;29.3;4.3;0.5;3.8;0.5;3.3;2.2;2.18;1.16;1.02;4.48;4.89;4.09;7.71;3.87;3.85;0.71;0.02;0.69;3.15;0.0;1
22;87;240;48;32.4;6.6;1.3;5.3;2.4;2.9;5.9;2.23;1.22;1.02;4.15;4.49;3.81;13.69;9.44;4.25;4.73;0.48;4.25;1.48;0.15;1
24;81;230;74;26.7;5.4;1.1;4.2;0.8;1.5;1.6;1.96;1.08;0.88;4.41;4.69;4.1;5.96;3.97;1.99;1.84;0.49;1.35;2.51;0.05;1
26;78;210;32;15.0;3.3;1.0;2.3;0.3;1.4;1.0;1.16;0.62;0.55;4.67;4.89;4.47;3.81;2.5;1.31;0.72;0.25;0.47;1.25;0.0;0
37;79;212;73;21.6;2.3;0.1;2.1;0.4;1.8;1.0;1.59;0.83;0.76;4.44;4.78;4.12;5.3;2.95;2.36;1.88;0.0;1.88;0.74;0.05;1
22;81;220;77;31.2;6.3;1.1;5.1;0.4;2.1;2.1;2.3;1.23;1.07;4.52;5.05;4.03;9.21;6.0;3.21;4.3;0.42;3.88;1.01;0.08;1
32;72;205;78;32.2;5.6;0.8;4.7;0.2;2.5;3.9;2.24;1.23;1.02;4.21;4.62;3.8;5.22;2.76;2.46;1.59;0.29;1.29;2.29;0.49;1
28;82;250;77;18.0;6.1;1.6;4.5;1.3;2.5;1.5;1.23;0.65;0.57;4.14;4.37;3.91;7.87;6.43;1.44;5.61;1.4;4.21;1.03;0.01;0
30;80;228;12;4.9;0.8;0.1;0.8;0.0;0.3;0.7;0.24;0.13;0.11;4.29;4.7;3.89;1.33;0.67;0.67;0.42;0.0;0.42;0.25;0.0;1
26;75;193;60;32.2;3.8;0.6;3.2;0.3;2.0;3.4;2.25;1.24;1.02;4.22;4.65;3.79;5.23;3.0;2.23;1.32;0.15;1.17;1.98;0.1;1
32;83;260;75;33.4;8.5;3.3;5.2;1.2;2.1;4.6;2.28;1.23;1.06;4.11;4.23;3.97;12.6;10.01;2.59;9.45;2.4;7.05;1.49;0.0;1
27;78;230;82;22.6;5.2;0.8;4.4;0.2;2.2;1.6;1.52;0.8;0.72;4.06;4.23;3.89;3.17;1.46;1.71;0.85;0.2;0.66;1.34;0.0;0
30;80;235;73;18.5;2.4;0.6;1.8;0.2;1.8;0.9;1.39;0.74;0.66;4.58;4.76;4.39;3.59;1.82;1.77;2.38;0.34;2.04;0.88;0.08;1
26;74;200;58;14.9;1.6;0.2;1.4;0.1;0.7;0.7;1.11;0.59;0.52;4.49;4.86;4.14;2.95;1.43;1.52;0.66;0.0;0.66;0.95;0.02;0
28;74;180;10;7.0;0.3;0.3;0.0;0.0;0.6;0.2;0.53;0.29;0.25;4.55;4.97;4.3;1.5;0.8;0.7;0.2;0.0;0.2;0.0;0.0;0
25;81;230;66;21.5;6.8;2.4;4.4;0.6;2.6;2.2;1.61;0.84;0.77;4.49;4.92;4.1;7.11;5.23;1.88;6.76;1.3;5.45;2.39;0.03;1
21;84;230;68;29.7;7.5;1.2;6.3;0.6;1.5;2.8;2.2;1.24;0.97;4.46;5.08;3.86;8.85;6.34;2.51;3.97;0.32;3.65;1.09;0.01;1
33;80;250;82;36.9;8.6;1.2;7.5;0.9;1.7;5.4;2.38;1.26;1.12;3.88;4.1;3.65;7.01;4.04;2.98;3.29;0.4;2.89;2.17;0.15;1
23;74;190;14;4.7;0.3;0.1;0.2;0.1;0.4;0.1;0.32;0.18;0.14;4.11;4.51;3.67;0.79;0.36;0.43;0.21;0.0;0.21;0.29;0.0;1
20;78;190;52;34.2;6.9;1.3;5.6;0.8;2.3;1.3;2.48;1.3;1.18;4.45;4.92;4.03;7.73;4.6;3.13;1.31;0.25;1.06;2.87;0.0;1
27;77;189;14;9.9;1.1;0.1;1.0;0.0;0.5;0.1;0.74;0.38;0.36;4.52;4.74;4.22;1.93;0.79;1.14;0.64;0.0;0.64;0.79;0.0;1
31;73;175;79;32.8;2.5;0.5;2.0;0.2;1.3;4.6;2.2;1.18;1.02;4.04;4.44;3.66;5.01;2.27;2.75;0.86;0.01;0.85;2.08;0.05;0
31;80;230;61;25.6;3.0;0.4;2.7;0.4;1.6;1.1;1.73;0.9;0.83;4.05;4.25;3.86;7.51;4.92;2.59;3.33;0.25;3.08;1.84;0.05;1
25;84;220;49;8.5;1.8;0.4;1.4;0.9;1.0;0.6;0.59;0.31;0.28;4.18;4.42;3.98;4.9;4.14;0.76;1.41;0.04;1.37;0.92;0.0;1
25;79;200;2;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.3;0.15;0.15;4.53;4.46;4.61;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1
29;81;225;50;14.3;1.9;0.1;1.8;0.1;1.1;0.4;1.08;0.6;0.48;4.63;5.05;4.18;5.98;3.84;2.14;2.66;0.06;2.6;0.34;0.0;1
22;77;200;73;20.0;2.4;0.3;2.1;0.2;1.2;0.9;1.48;0.81;0.67;4.47;4.89;4.06;4.01;1.99;2.03;1.01;0.01;1.0;0.86;0.01;1
22;85;250;20;16.3;3.2;0.6;2.7;0.8;1.4;0.9;1.21;0.67;0.54;4.46;4.88;3.99;7.35;6.2;1.15;4.75;0.4;4.35;0.75;0.0;1
33;81;220;1;13.1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.49;0.51;4.61;4.9;4.35;5.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;1
22;78;205;26;12.4;1.3;0.2;1.1;0.0;1.0;0.7;0.85;0.46;0.39;4.13;4.37;3.84;2.19;0.69;1.5;0.58;0.0;0.58;0.65;0.04;1
25;77;215;48;29.9;3.3;0.5;2.8;0.3;2.7;1.5;2.13;1.12;1.01;4.29;4.67;3.93;6.29;3.73;2.56;1.54;0.06;1.48;1.21;0.02;1
29;75;190;54;18.8;1.9;0.2;1.7;0.1;1.5;2.0;1.31;0.71;0.6;4.23;4.57;3.89;2.59;1.02;1.57;0.69;0.04;0.65;1.33;0.22;1
25;79;210;15;8.4;1.0;0.3;0.7;0.1;0.7;0.2;0.66;0.36;0.3;4.72;4.88;4.53;2.2;1.07;1.13;1.47;0.0;1.47;0.2;0.0;1
21;77;196;62;9.4;1.1;0.2;0.9;0.1;0.6;0.5;0.69;0.37;0.33;4.48;4.78;4.18;1.76;1.08;0.68;0.44;0.05;0.39;0.37;0.05;1
20;75;200;63;13.5;1.0;0.1;0.9;0.1;1.0;0.7;1.02;0.55;0.46;4.51;4.84;4.18;2.05;1.13;0.92;0.43;0.02;0.41;0.65;0.02;0
25;82;230;4;5.0;2.5;0.8;1.8;0.0;1.3;0.3;0.37;0.21;0.15;4.59;4.51;4.01;1.5;1.5;0.0;2.5;0.25;2.25;0.25;0.0;1
40;78;205;65;20.0;2.2;0.3;1.9;0.2;1.9;2.2;1.4;0.77;0.62;4.2;4.53;3.86;2.57;1.37;1.2;1.22;0.12;1.09;1.95;0.23;1
29;77;200;7;27.5;3.0;1.1;1.9;0.4;0.9;2.4;1.92;1.04;0.88;4.18;4.37;3.99;4.86;2.29;2.57;0.43;0.0;0.43;2.57;0.0;0
33;85;255;73;33.0;8.1;1.1;7.0;1.4;2.5;4.7;2.04;1.13;0.92;3.74;3.98;3.47;9.82;8.1;1.73;6.6;0.4;6.21;1.73;0.14;1
34;83;240;82;25.3;7.6;2.2;5.4;0.7;2.1;2.3;1.8;0.95;0.85;4.28;4.5;4.06;8.9;7.39;1.51;8.33;2.54;5.79;0.74;0.26;0
32;77;210;80;24.3;1.9;0.3;1.6;0.2;1.1;1.9;1.81;1.0;0.81;4.47;5.01;3.95;4.56;1.93;2.64;0.99;0.09;0.9;1.35;0.0;1
24;77;226;42;5.3;0.4;0.2;0.2;0.0;0.8;0.4;0.36;0.18;0.18;4.08;4.03;4.13;0.9;0.26;0.64;0.43;0.07;0.36;0.33;0.05;0
28;81;235;54;26.7;5.4;0.8;4.6;0.2;1.9;2.4;1.83;1.0;0.83;4.12;4.41;3.82;5.76;3.43;2.33;4.04;0.56;3.48;0.89;0.04;1
24;72;164;5;5.6;0.8;0.0;0.8;0.0;0.0;0.2;0.4;0.23;0.17;4.29;4.45;4.12;1.0;0.8;0.2;0.0;0.0;0.0;0.0;0.0;1
24;76;220;54;29.9;3.5;0.8;2.7;0.4;2.5;2.8;2.05;1.09;0.96;4.1;4.37;3.83;6.48;3.17;3.31;2.93;0.59;2.33;2.85;0.24;1
32;74;190;66;21.5;2.4;0.2;2.2;0.2;2.7;2.6;1.49;0.84;0.65;4.16;4.59;3.71;2.7;1.36;1.33;0.86;0.0;0.86;1.94;0.2;1
23;80;218;75;22.1;3.7;0.5;3.2;0.4;1.8;1.2;1.57;0.85;0.72;4.29;4.63;3.95;6.51;4.12;2.39;1.96;0.25;1.71;1.84;0.03;0
26;75;190;4;7.9;1.3;0.3;1.0;0.0;1.5;0.3;0.58;0.3;0.28;4.39;4.42;4.37;3.0;1.25;1.75;0.5;0.0;0.5;0.5;0.0;0
20;76;200;14;18.1;3.1;0.8;2.3;0.3;1.6;1.4;1.4;0.76;0.64;4.67;5.07;4.27;4.14;1.93;2.21;1.36;0.14;1.21;1.14;0.0;1
28;82;245;73;27.0;5.6;1.0;4.6;0.5;3.0;1.7;1.74;0.91;0.83;3.89;4.04;3.74;6.68;4.52;2.16;5.03;1.25;3.78;1.33;0.05;1
20;82;240;72;21.2;5.5;1.1;4.4;1.0;2.8;1.8;1.54;0.83;0.7;4.35;4.8;3.92;8.68;6.28;2.4;4.19;0.79;3.4;0.92;0.01;0
25;74;189;3;24.6;2.0;0.3;1.7;0.0;1.7;1.7;1.65;0.92;0.72;4.0;4.55;3.6;5.67;1.67;4.0;0.0;0.0;0.0;2.33;0.0;0
30;82;255;52;13.0;2.6;0.4;2.2;0.4;2.0;1.5;0.8;0.42;0.38;3.71;3.88;3.55;4.31;3.25;1.06;3.0;0.38;2.62;0.31;0.37;0
25;84;250;8;6.5;2.1;0.5;1.6;0.1;1.3;1.3;0.48;0.26;0.22;4.43;4.73;4.1;2.5;2.38;0.13;3.38;1.0;2.38;0.38;0.0;1
32;81;237;78;25.7;4.7;0.9;3.8;0.5;1.5;1.3;1.86;1.02;0.84;4.35;4.77;3.93;7.04;4.72;2.32;4.36;0.54;3.82;1.69;0.0;0
28;83;255;74;19.5;5.4;1.8;3.6;1.1;2.5;2.1;1.36;0.72;0.64;4.26;4.55;3.98;7.23;5.74;1.49;5.38;1.76;3.62;1.72;0.09;0
24;82;240;4;8.1;2.3;0.3;2.0;0.5;1.8;0.3;0.59;0.3;0.29;4.48;4.74;4.25;2.25;1.75;0.5;1.75;0.25;1.5;0.5;0.0;1
24;77;210;3;3.8;0.3;0.0;0.3;0.0;0.3;0.0;0.26;0.13;0.13;4.22;4.56;3.93;0.33;0.33;0.0;0.0;0.0;0.0;0.67;0.0;1
27;76;198;38;18.7;1.7;0.4;1.3;0.0;1.8;0.9;1.35;0.72;0.62;4.34;4.8;3.9;3.97;2.03;1.95;1.61;0.03;1.58;0.63;0.11;1
25;81;220;59;21.4;2.7;0.8;2.0;0.7;1.7;0.9;1.55;0.84;0.72;4.39;4.56;4.21;5.42;3.54;1.88;1.97;0.44;1.53;1.54;0.0;1
26;83;220;72;16.8;3.3;1.0;2.3;0.7;1.6;0.9;1.18;0.63;0.55;4.25;4.38;4.1;6.78;4.9;1.88;3.65;0.51;3.14;0.79;0.04;0
26;85;255;33;7.7;2.1;0.4;1.8;0.0;1.1;0.5;0.53;0.29;0.24;4.13;4.27;3.96;2.73;1.94;0.79;3.06;0.39;2.67;0.27;0.0;1
29;81;235;74;22.3;5.6;1.3;4.3;0.6;2.0;1.8;1.55;0.83;0.72;4.24;4.48;3.99;5.53;3.28;2.24;1.85;0.42;1.43;1.34;0.0;1
26;78;190;52;16.1;2.7;0.7;1.9;0.4;1.9;2.0;1.22;0.66;0.55;4.58;4.81;4.32;4.19;2.65;1.54;0.56;0.08;0.48;1.42;0.02;1
24;79;232;74;25.0;4.1;1.1;2.9;0.4;1.9;1.9;1.89;0.97;0.92;4.53;4.62;4.43;7.47;4.42;3.05;1.86;0.34;1.53;1.08;0.07;0
30;73;175;12;31.1;2.3;0.0;2.3;0.3;2.0;4.8;2.2;1.21;0.99;4.25;4.64;3.87;6.33;3.25;3.08;1.17;0.08;1.08;2.17;0.25;1
27;73;195;36;19.1;2.5;0.4;2.1;0.2;1.3;1.8;1.43;0.77;0.66;4.51;4.85;4.14;3.69;2.25;1.44;0.42;0.03;0.39;1.53;0.0;0
26;83;240;53;20.0;4.3;1.1;3.3;0.5;1.5;1.2;1.54;0.84;0.69;4.63;5.02;4.23;8.79;6.21;2.58;6.38;0.87;5.51;0.91;0.0;1
29;80;237;76;18.5;3.3;0.7;2.6;0.1;1.9;1.0;1.35;0.73;0.61;4.42;4.79;4.04;4.99;3.04;1.95;5.09;0.83;4.26;0.39;0.01;0
29;83;249;55;16.7;4.1;1.4;2.7;0.5;1.4;0.9;1.23;0.69;0.55;4.48;4.88;4.05;7.2;6.07;1.13;5.93;0.73;5.2;0.73;0.04;1
31;77;196;45;25.2;2.8;0.4;2.4;0.1;2.3;1.4;1.81;0.97;0.84;4.32;4.75;3.91;4.98;2.98;2.0;0.82;0.0;0.82;1.27;0.18;1
24;76;180;10;12.5;1.8;0.3;1.5;0.2;1.3;0.8;0.92;0.51;0.4;4.45;4.7;4.06;2.5;1.5;1.0;0.5;0.0;0.5;0.6;0.0;1
28;81;215;1;1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.13;0.05;0.07;3.23;11.78;4.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
32;81;242;10;15.9;2.3;0.3;2.0;0.1;1.4;0.4;1.11;0.59;0.52;4.19;4.57;3.92;4.3;2.7;1.6;1.8;0.3;1.5;0.2;0.2;1
23;75;175;3;8.4;0.7;0.0;0.7;0.0;0.3;0.7;0.62;0.34;0.27;4.52;4.79;3.79;1.67;1.0;0.67;0.0;0.0;0.0;1.67;0.0;1
24;80;240;76;17.0;4.0;1.4;2.7;0.7;1.9;2.4;1.18;0.61;0.57;4.16;4.49;3.87;7.57;5.2;2.37;5.0;0.8;4.2;0.89;0.14;0
25;78;210;20;18.9;1.9;0.5;1.4;0.3;1.4;0.5;1.45;0.81;0.65;4.64;4.99;4.26;4.95;2.1;2.85;0.85;0.15;0.7;2.1;0.0;0
22;83;255;65;28.2;6.4;1.4;5.0;1.8;2.9;2.9;2.01;1.08;0.94;4.29;4.62;3.97;10.02;7.75;2.26;8.62;0.77;7.85;1.6;0.05;1
27;76;190;5;3.8;0.4;0.2;0.2;0.0;0.2;0.2;0.25;0.14;0.11;3.87;4.25;3.43;0.2;0.2;0.0;0.4;0.0;0.4;0.4;0.0;1
24;76;218;1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.02;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
30;82;230;67;20.5;4.1;0.8;3.3;0.2;2.1;0.7;1.48;0.79;0.69;4.35;4.53;4.17;6.67;4.15;2.52;1.94;0.33;1.61;1.34;0.03;1
35;83;250;52;14.6;3.4;1.0;2.3;0.3;2.4;1.6;1.03;0.53;0.5;4.24;4.51;3.99;5.37;3.48;1.88;4.6;0.77;3.83;1.38;0.04;1
24;83;220;30;15.7;5.6;1.6;4.0;0.7;2.0;1.4;1.12;0.6;0.52;4.28;4.41;4.14;6.17;4.87;1.3;3.83;0.5;3.33;2.1;0.07;1
37;82;255;15;5.0;1.3;0.5;0.9;0.0;0.5;0.7;0.33;0.18;0.15;4.42;4.68;3.94;1.67;1.53;0.13;2.4;0.53;1.87;0.2;0.07;0
33;79;210;80;17.4;1.6;0.3;1.3;0.1;1.3;0.9;1.19;0.63;0.56;4.13;4.42;3.85;3.41;1.76;1.65;1.31;0.09;1.23;0.8;0.03;0
29;80;200;64;31.0;4.8;0.9;3.9;0.4;1.1;1.8;2.26;1.2;1.06;4.4;4.65;4.14;6.63;3.77;2.86;0.78;0.14;0.64;1.52;0.02;1
25;80;195;4;2.5;0.8;0.0;0.8;0.0;0.0;0.0;0.18;0.09;0.08;4.25;5.31;3.36;0.5;0.25;0.25;0.0;0.0;0.0;0.25;0.0;1
23;79;254;9;13.6;2.4;0.4;2.0;0.3;0.9;0.3;0.97;0.54;0.43;4.22;4.68;3.75;2.89;2.11;0.78;2.56;0.22;2.33;0.78;0.0;0
24;78;205;41;12.8;1.6;0.1;1.5;0.1;0.6;0.6;0.93;0.51;0.42;4.37;4.78;3.95;3.02;1.88;1.15;0.22;0.0;0.22;0.46;0.0;1
23;82;250;75;32.6;10.7;2.6;8.1;0.8;2.8;5.1;2.17;1.19;0.98;4.06;4.46;3.66;12.57;9.51;3.07;8.13;1.73;6.4;2.47;0.11;1
27;82;238;55;27.2;7.4;1.1;6.3;0.7;2.0;2.5;1.99;1.05;0.93;4.39;4.9;3.94;9.13;5.8;3.33;4.95;1.25;3.69;1.69;0.07;1
27;84;260;57;29.5;9.2;1.8;7.4;1.1;2.5;1.8;1.96;1.02;0.94;4.05;4.26;3.84;9.84;8.14;1.7;7.93;0.72;7.21;1.86;0.02;1
22;81;245;54;16.2;5.8;1.3;4.5;0.3;1.3;1.1;1.18;0.64;0.54;4.4;4.77;4.01;5.07;3.54;1.54;2.57;0.76;1.81;0.57;0.02;1
25;76;215;70;15.2;1.7;0.2;1.5;0.2;1.6;0.7;1.14;0.61;0.54;4.56;4.91;4.23;2.54;1.36;1.19;0.67;0.01;0.66;1.1;0.01;1
20;80;235;74;20.0;2.5;0.6;1.9;0.2;1.8;0.7;1.5;0.78;0.72;4.54;4.71;4.36;5.23;2.99;2.24;1.46;0.26;1.2;1.31;0.03;0
25;80;215;6;13.3;1.8;0.5;1.3;0.2;1.0;1.0;1.0;0.52;0.48;4.55;4.75;4.35;3.83;2.67;1.17;1.67;0.33;1.33;0.5;0.33;1
29;81;220;4;18.8;2.8;1.0;1.8;0.0;1.5;0.0;1.33;0.71;0.61;4.24;4.62;4.02;4.25;2.0;2.25;3.75;0.0;3.75;1.5;0.0;0
31;84;255;18;10.1;2.6;0.5;2.1;0.2;1.1;0.7;0.68;0.35;0.33;4.0;4.31;3.73;3.67;3.0;0.67;2.61;0.33;2.28;0.17;0.0;1
30;81;225;53;14.0;3.8;0.6;3.2;0.4;1.3;1.1;1.05;0.56;0.49;4.54;4.99;4.12;3.57;2.55;1.02;1.15;0.36;0.79;0.64;0.0;1
25;80;198;77;31.6;6.4;1.3;5.1;0.5;2.0;1.5;2.35;1.26;1.09;4.48;4.78;4.18;5.51;3.18;2.32;2.49;0.48;2.01;2.88;0.01;1
21;78;205;2;1.6;0.5;0.0;0.5;0.0;0.5;0.0;0.11;0.06;0.05;3.76;3.87;3.66;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1
33;78;245;82;27.8;5.6;1.1;4.4;0.3;2.5;1.0;1.88;0.97;0.91;4.06;4.2;3.93;6.65;3.9;2.74;4.88;0.83;4.05;1.62;0.13;1
24;81;230;81;20.7;4.5;1.0;3.5;0.5;2.0;1.0;1.58;0.85;0.73;4.6;5.03;4.18;6.36;4.2;2.16;3.77;0.26;3.49;1.43;0.0;1
25;77;210;82;18.1;2.0;0.4;1.5;0.3;1.5;0.5;1.33;0.74;0.59;4.41;4.68;4.11;4.93;3.02;1.9;1.15;0.06;1.09;0.63;0.01;0
29;73;185;11;30.3;4.1;1.5;2.6;0.5;3.1;2.7;2.29;1.22;1.07;4.53;4.85;4.21;4.55;2.45;2.09;0.64;0.18;0.45;2.27;0.45;1
22;79;185;57;16.9;1.4;0.3;1.2;0.2;1.2;0.7;1.24;0.65;0.59;4.42;4.69;4.15;3.16;1.93;1.23;1.0;0.02;0.98;1.26;0.05;1
29;81;230;82;15.5;2.4;0.4;2.0;0.3;1.1;0.6;1.04;0.54;0.5;4.07;4.33;3.81;5.05;3.59;1.46;3.35;0.21;3.15;0.95;0.02;1
29;72;185;82;25.7;1.9;0.3;1.6;0.1;1.6;1.9;1.93;1.09;0.85;4.53;4.94;4.1;3.12;1.55;1.57;1.26;0.02;1.23;1.3;0.04;0
37;84;250;77;23.5;8.0;1.7;6.4;1.0;1.6;2.5;1.6;0.88;0.72;4.1;4.36;3.83;10.05;8.9;1.16;6.08;1.31;4.77;0.39;0.03;1
28;81;220;79;36.6;5.7;0.9;4.7;0.5;2.9;4.1;2.56;1.35;1.21;4.21;4.62;3.83;8.04;4.15;3.89;2.82;0.24;2.58;3.91;0.06;1
33;80;246;38;30.1;6.4;1.7;4.7;1.2;2.6;3.7;2.0;1.07;0.93;4.11;4.39;3.82;10.63;7.16;3.47;6.08;0.79;5.29;2.18;0.24;1
24;80;226;54;15.3;2.4;0.2;2.2;0.3;1.6;0.6;1.14;0.62;0.53;4.51;5.02;4.04;5.07;3.15;1.93;1.46;0.09;1.37;0.7;0.0;1
27;79;240;70;19.4;3.7;0.6;3.1;0.4;2.1;1.2;1.34;0.75;0.6;4.16;4.51;3.79;6.11;4.49;1.63;5.2;0.46;4.74;1.43;0.31;1
30;79;225;23;8.5;1.2;0.3;0.8;0.1;1.0;0.4;0.62;0.33;0.3;4.39;4.74;4.07;1.65;0.91;0.74;0.52;0.04;0.48;0.52;0.04;0
25;74;179;33;22.4;2.5;0.3;2.2;0.0;1.8;0.8;1.75;0.97;0.78;4.75;5.27;4.22;3.24;1.61;1.64;0.73;0.15;0.58;0.48;0.0;1
24;77;185;5;9.0;1.0;0.0;1.0;0.0;1.4;1.0;0.65;0.34;0.31;4.14;4.53;3.78;1.0;0.2;0.8;1.0;0.0;1.0;1.2;0.0;0
32;73;186;65;26.2;4.0;0.5;3.6;0.2;1.8;1.1;1.87;0.98;0.89;4.29;4.67;3.95;3.28;1.35;1.92;0.75;0.06;0.69;2.03;0.03;1
32;75;190;28;14.0;1.4;0.2;1.1;0.1;1.0;1.6;0.94;0.53;0.42;4.2;4.62;3.77;1.68;0.54;1.14;0.07;0.0;0.07;0.79;0.0;1
21;78;202;28;7.6;0.8;0.1;0.6;0.1;0.5;0.2;0.54;0.27;0.27;4.28;4.4;4.18;1.43;0.89;0.54;0.5;0.07;0.43;0.25;0.0;1
26;73;179;41;12.2;1.2;0.2;1.0;0.1;0.9;1.1;0.92;0.5;0.41;4.61;4.96;4.23;3.59;2.1;1.49;0.37;0.0;0.37;0.46;0.07;1
34;73;205;82;16.6;1.9;0.3;1.6;0.2;1.1;0.7;1.13;0.58;0.54;4.05;4.24;3.86;3.29;1.73;1.56;1.07;0.06;1.01;1.11;0.02;0
27;79;205;62;27.9;2.5;0.4;2.0;0.2;1.1;0.9;2.04;1.08;0.96;4.42;4.66;4.16;5.55;2.73;2.82;0.74;0.0;0.74;1.19;0.03;1
26;77;210;3;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.13;0.08;0.05;4.21;3.6;5.06;0.33;0.33;0.0;0.67;0.0;0.67;0.0;0.0;0
28;75;208;45;26.7;2.8;0.6;2.1;0.1;1.9;2.7;1.91;1.05;0.86;4.32;4.67;3.95;5.27;2.29;2.98;0.91;0.02;0.89;1.29;0.09;1
38;79;233;20;8.2;0.9;0.1;0.8;0.1;0.6;0.4;0.56;0.3;0.26;4.13;4.2;4.06;2.2;1.0;1.2;1.0;0.15;0.85;0.25;0.0;1
24;82;235;48;15.5;4.4;1.2;3.2;0.6;2.0;1.0;1.09;0.57;0.52;4.23;4.5;3.98;5.75;4.29;1.46;4.21;0.65;3.56;0.83;0.0;1
27;76;190;77;29.3;4.6;0.6;4.0;0.1;2.7;3.3;2.16;1.21;0.94;4.45;4.89;3.99;5.09;2.88;2.21;0.91;0.0;0.91;3.0;0.1;1
27;81;225;80;31.6;5.4;0.7;4.7;0.9;3.0;1.6;2.25;1.18;1.07;4.27;4.65;3.92;7.9;4.3;3.6;2.05;0.33;1.73;3.94;0.01;1
30;84;277;64;26.4;4.5;2.1;2.4;0.8;1.7;1.5;1.86;1.0;0.86;4.24;4.59;3.92;11.06;9.27;1.8;8.95;2.27;6.69;0.28;0.02;0
25;80;206;60;26.9;2.8;0.4;2.4;0.2;1.8;1.8;1.93;1.04;0.89;4.31;4.62;4.01;5.15;2.95;2.2;1.95;0.02;1.93;1.07;0.03;1
26;76;200;18;16.6;1.8;0.6;1.2;0.2;1.2;0.7;1.28;0.68;0.6;4.62;4.85;4.39;3.5;1.56;1.94;1.0;0.22;0.78;1.0;0.0;1
24;76;205;16;18.1;1.7;0.1;1.6;0.2;1.6;0.6;1.26;0.66;0.6;4.26;4.4;4.11;2.69;1.13;1.56;1.0;0.0;1.0;0.88;0.0;0
25;76;220;29;13.3;1.0;0.2;0.9;0.2;1.1;0.7;1.04;0.56;0.48;4.78;5.25;4.32;2.41;1.38;1.03;1.03;0.0;1.03;1.69;0.0;1
23;79;214;68;28.2;6.8;1.5;5.3;0.7;2.1;3.9;2.1;1.14;0.96;4.49;4.8;4.19;8.59;6.38;2.21;6.15;0.44;5.71;1.85;0.01;1
25;78;226;69;16.7;3.4;0.4;3.1;0.2;1.5;1.1;1.22;0.66;0.56;4.44;4.72;4.13;3.51;2.06;1.45;1.09;0.03;1.06;0.96;0.0;0
31;80;230;57;21.6;5.1;1.3;3.8;0.7;1.7;2.1;1.57;0.86;0.71;4.38;4.63;4.1;6.58;3.93;2.65;2.75;0.61;2.14;1.61;0.05;1
26;85;245;56;32.4;10.7;2.9;7.8;2.3;2.7;5.0;2.31;1.26;1.04;4.3;4.62;3.97;15.04;12.77;2.27;8.64;2.29;6.36;1.46;0.0;1
29;75;200;80;36.4;10.1;1.9;8.2;0.3;2.5;5.8;2.51;1.35;1.16;4.14;4.67;3.66;3.55;1.9;1.65;0.88;0.16;0.71;3.33;0.06;0
